Training on 18276 movies
18276
----------------------------- NEW MLP INIT -----------------------------
----------------------------------  batch1  -----------------------------------
-----------------------------------  -----------------------------------
-----------------------------------  -----------------------------------
Num learning steps: 3000
Learning rate: 0.05
Frequency of decreasing learning rate: 50
Glorot and Bengio Weights: true
Momentum influence: 0.0
Print status frequency: 10
Dropout OFF
Minibatch OFF
--------- WEIGHTS BEING INITIALIZED RANDOMLY ---------------
Hidden weights: 0.0736876126183612
Output weights: 0.38254602783800296
Movie : Swelter, rating: 4.6 - predicted 6.5
Movie : The Voice of Hollywood No. 13 (Second Series), rating: 4.2 - predicted 7.2
Movie : Finnegan Begin Again, rating: 7.2 - predicted 7.5
Movie : Angel, rating: 8.0 - predicted 7.0
Movie : Location: Far from the Madding Crowd, rating: 6.4 - predicted 7.2
Movie : No Good Deed, rating: 5.6 - predicted 6.2
Movie : The Border, rating: 6.4 - predicted 6.7
Movie : Dobr� Will Hunting, rating: 8.3 - predicted 6.7
Movie : Bull, rating: 7.7 - predicted 6.8
Movie : The 'Burbs, rating: 6.8 - predicted 7.2
Movie : Super Bowl XXXI, rating: 7.3 - predicted 6.6
Movie : Gideon, rating: 9.0 - predicted 7.2
Movie : The 2008 European Film Awards, rating: 8.3 - predicted 6.9
Movie : The King and I, rating: 7.5 - predicted 6.4
Movie : Crossing Criminal Cultures, rating: 7.0 - predicted 7.0
Movie : The LEGO Movie Videogame, rating: 7.5 - predicted 7.0
Movie : Humphrey Bogart and Lauren Bacall, rating: 7.9 - predicted 7.2
Movie : Rampart, rating: 5.8 - predicted 6.7
Movie : Le fil, rating: 6.9 - predicted 6.8
Movie : My Body, My Child, rating: 7.5 - predicted 7.2
Movie : The Newsroom: Season 1 - Invitation to the Set, rating: 8.2 - predicted 6.8
Movie : On the Set: The Princess Diaries 2 - Royal Engagement, rating: 7.2 - predicted 7.5
Movie : Choices, rating: 6.4 - predicted 6.7
Movie : Ceta, rating: 8.1 - predicted 7.1
Movie : Where the Truth Lies, rating: 6.5 - predicted 6.8
Movie : Rise, rating: 4.9 - predicted 6.2
Movie : Picnic, rating: 5.2 - predicted 6.7
Movie : Pravdiv� lzi, rating: 7.2 - predicted 6.4
Movie : An Audience with Mel Brooks, rating: 8.0 - predicted 6.9
Movie : An Adventure in Space and Time, rating: 8.3 - predicted 7.6
Movie : Hammers Over the Anvil, rating: 5.9 - predicted 7.0
Movie : Moses, rating: 6.7 - predicted 7.1
Movie : Question Time, rating: 7.3 - predicted 6.9
Movie : Family Feud, rating: 7.2 - predicted 6.7
Movie : MGM Sing-Alongs: Friends, rating: 5.4 - predicted 7.0
Movie : Lila & Eve, rating: 5.8 - predicted 6.3
Movie : Reflections on the Fourth Film, rating: 8.0 - predicted 7.3
Movie : The Commies, rating: 4.8 - predicted 6.2
Movie : Spelling Bee, rating: 6.9 - predicted 5.9
Movie : Tempo, rating: 4.7 - predicted 6.6
Movie : Major Lazer, rating: 7.7 - predicted 7.5
Movie : The Real Adventures of Jonny Quest, rating: 7.9 - predicted 7.0
Movie : Comptes ? rebours, rating: 6.5 - predicted 7.2
Movie : Roseanna's Grave, rating: 7.2 - predicted 6.8
Movie : Pevn� pouto, rating: 6.7 - predicted 6.4
Movie : Late Friday, rating: 5.5 - predicted 5.5
Movie : Batman Begins, rating: 8.2 - predicted 7.2
Movie : Vzpom�nka na tit�ny, rating: 7.8 - predicted 7.1
Movie : Looks Familiar, rating: 8.1 - predicted 7.3
Movie : Anger Management, rating: 6.7 - predicted 6.4
Movie : Glory, rating: 7.9 - predicted 6.9
Movie : Bride of Frankenstein, rating: 7.9 - predicted 7.1
Movie : Going Overboard, rating: 1.9 - predicted 6.4
Movie : Bye Bye Birdie, rating: 6.6 - predicted 7.1
Movie : The Making of 'Amistad', rating: 5.4 - predicted 6.8
Movie : Over Easy, rating: 7.2 - predicted 6.6
Movie : Australian Story, rating: 8.2 - predicted 7.1
Movie : The Sinking of the Laconia, rating: 7.0 - predicted 7.2
Movie : Tu xia chuan qi, rating: 3.2 - predicted 6.4
Movie : Arrowsmith, rating: 6.2 - predicted 6.4
Movie : Bad Boy Kummer, rating: 6.6 - predicted 6.7
Movie : The Path of the Dragon, rating: 6.1 - predicted 7.6
Movie : Hollywood & Wine, rating: 3.7 - predicted 6.9
Movie : Pravda zab�j�, rating: 6.6 - predicted 6.7
Movie : Everything Must Go, rating: 6.4 - predicted 6.5
Movie : The Preppie Murder, rating: 5.6 - predicted 6.4
Movie : Livers Ain't Cheap, rating: 4.9 - predicted 6.4
Movie : Our Kind of Traitor, rating: 6.2 - predicted 6.7
Movie : Hello Down There, rating: 6.1 - predicted 6.8
Movie : Open Access, rating: 8.0 - predicted 6.8
Movie : 2011 New Now Next Awards, rating: 6.9 - predicted 6.6
Movie : WWE: Greatest Stars of the '90s, rating: 7.9 - predicted 6.3
Movie : I Never Promised You a Rose Garden, rating: 6.6 - predicted 6.3
Movie : 'Calendar Girls': Creating the Calendar, rating: 7.6 - predicted 6.9
Movie : The New 7 Wonders of the World, rating: 7.7 - predicted 6.2
Movie : Against the Odds, rating: 7.8 - predicted 6.6
Movie : Prime Suspect 6: The Last Witness, rating: 8.3 - predicted 6.8
Movie : Pocket Listing, rating: 5.6 - predicted 6.5
Movie : Chapter 27, rating: 5.8 - predicted 6.9
Movie : Monstra versus vetrelci, rating: 6.5 - predicted 6.4
Movie : The Plague Dogs, rating: 7.9 - predicted 7.3
Movie : Andersonovy nahr�vky, rating: 6.4 - predicted 6.6
Movie : Survival of the Fittest: The Making of 'Shooter', rating: 7.1 - predicted 6.5
Movie : Nickelodeon, rating: 6.3 - predicted 6.1
Movie : Der gro�e Preis, rating: 7.5 - predicted 6.9
Movie : The Odd Couple, rating: 7.7 - predicted 7.2
Movie : Henry & Me, rating: 6.7 - predicted 6.4
Movie : Source Awards 2001, rating: 2.8 - predicted 6.5
Movie : Enterprise, rating: 7.5 - predicted 7.0
Movie : Stephen King: Shining in the Dark, rating: 7.3 - predicted 7.0
Movie : Nebraska, rating: 7.7 - predicted 6.3
Movie : Bloody Business, rating: 7.7 - predicted 6.9
Movie : On the Line, rating: 4.1 - predicted 6.5
Movie : The Oblongs..., rating: 7.0 - predicted 6.9
Movie : Eight Is Enough, rating: 6.5 - predicted 7.0
Movie : Balto, rating: 7.1 - predicted 6.7
Movie : The Pickle, rating: 4.4 - predicted 5.9
Movie : The Dean Martin Celebrity Roast: Telly Savalas, rating: 7.9 - predicted 6.5
Movie : Oz, rating: 8.8 - predicted 7.5
Movie : Eskimo Day, rating: 7.9 - predicted 6.7
Movie : Whiplash, rating: 8.5 - predicted 7.3
Movie : In the Deep Woods, rating: 5.5 - predicted 6.8
Movie : Angel and the Badman, rating: 7.0 - predicted 6.7
Movie : International Ghost Investigators, rating: 6.6 - predicted 7.0
Movie : The Making of 'Sneakers', rating: 6.4 - predicted 7.0
Movie : The Frozen Ground, rating: 6.4 - predicted 6.1
Movie : Love & Sex, rating: 6.3 - predicted 6.8
Movie : Prophet of Evil: The Ervil LeBaron Story, rating: 5.6 - predicted 6.9
Movie : The Boys of Twilight, rating: 8.4 - predicted 6.4
Movie : The Hulk: An MTV Movie Special, rating: 2.5 - predicted 6.6
Movie : A New Madonna: The Making of 'Evita', rating: 6.8 - predicted 6.4
Movie : Pred pulnoc�, rating: 7.9 - predicted 6.7
Movie : Pocahontas, rating: 6.7 - predicted 7.2
Movie : Elvis and Anabelle, rating: 7.4 - predicted 7.4
Movie : Doogie Howser, M.D., rating: 6.5 - predicted 6.9
Movie : The Kapil Sharma Show, rating: 8.6 - predicted 6.8
Movie : Room 222, rating: 7.7 - predicted 7.0
Movie : High Chaparall, rating: 8.4 - predicted 6.1
Movie : Captain Fury, rating: 6.1 - predicted 6.6
Movie : Hysteria, rating: 6.7 - predicted 6.5
Movie : The Cookout, rating: 3.6 - predicted 6.0
Movie : Macao, rating: 6.7 - predicted 7.2
Movie : Love Among the Ruins, rating: 8.1 - predicted 7.4
Movie : In Enemy Hands, rating: 6.0 - predicted 6.8
Movie : The Neverending Story III, rating: 3.1 - predicted 6.8
Movie : Now and Then, rating: 6.7 - predicted 6.4
Movie : Lillian Gish, rating: 7.9 - predicted 6.8
Movie : The Yin and the Yang of Mr. Go, rating: 3.5 - predicted 6.8
Movie : A Star for Two, rating: 7.2 - predicted 7.0
Movie : Intolerance: Love's Struggle Throughout the Ages, rating: 8.0 - predicted 6.8
Movie : Lions and Monkeys and Pods... Oh My!: The Special Effects of 'Jumanji', rating: 5.2 - predicted 6.6
Movie : Twelfth Night, or What You Will, rating: 7.4 - predicted 7.0
Movie : Br�no, rating: 5.8 - predicted 6.7
Movie : Picking Up the Pieces, rating: 4.7 - predicted 6.7
Movie : Poor Little Rich Girl: The Barbara Hutton Story, rating: 7.2 - predicted 7.4
Movie : Ebert Presents: At the Movies, rating: 7.4 - predicted 6.8
Movie : Afro Samurai: Resurrection, rating: 7.3 - predicted 6.7
Movie : At the Circus, rating: 6.9 - predicted 7.5
Movie : Heaven Can Wait, rating: 7.5 - predicted 7.1
Movie : The Death Squad, rating: 4.8 - predicted 6.8
Movie : The Perfect Age of Rock 'n' Roll, rating: 6.0 - predicted 7.1
Movie : 8 Seconds, rating: 6.5 - predicted 6.4
Movie : One Against the Wind, rating: 7.0 - predicted 7.0
Movie : Punchline, rating: 5.8 - predicted 7.0
Movie : Woundings, rating: 4.1 - predicted 6.9
Movie : The Penguins of Madagascar, rating: 7.7 - predicted 7.2
Movie : Happy Birthday, Bugs!: 50 Looney Years, rating: 7.4 - predicted 7.1
Movie : The Passage, rating: 6.2 - predicted 7.4
Movie : Mary Hartman, Mary Hartman, rating: 7.9 - predicted 6.8
Movie : Friends with Kids, rating: 6.2 - predicted 6.4
Movie : Navzdy spolu, rating: 6.8 - predicted 6.5
Movie : Toxick� mstitel 4: Masakr ve m�st�, rating: 6.4 - predicted 7.2
Movie : Biloxi Blues, rating: 6.6 - predicted 6.7
Movie : Hnev Titanu, rating: 5.8 - predicted 7.2
Movie : Kocic� zlato, rating: 3.7 - predicted 6.5
Movie : Nejmlads� kmotr, rating: 6.7 - predicted 6.9
Movie : Moonwalking: The True Story of Michael Jackson - Uncensored, rating: 5.3 - predicted 6.6
Movie : Carve Her Name with Pride, rating: 7.3 - predicted 6.6
Movie : The War of the Worlds: Great Books, rating: 7.8 - predicted 7.3
Movie : Journeys in Black, rating: 6.8 - predicted 6.3
Movie : The Leisure Class, rating: 3.9 - predicted 6.4
Movie : My Coolest Years, rating: 7.6 - predicted 7.1
Movie : Gypsy, rating: 9.1 - predicted 7.4
Movie : Gentlemen Broncos, rating: 6.1 - predicted 6.4
Movie : Great Expectations, rating: 8.0 - predicted 6.9
Movie : Frank, rating: 7.0 - predicted 6.7
Movie : Greenberg, rating: 6.1 - predicted 7.4
Movie : Mrs. Miniver, rating: 7.6 - predicted 6.9
Movie : I Am Not an Animal, rating: 7.9 - predicted 7.1
Movie : Captured on Film: The True Story of Marion Davies, rating: 6.8 - predicted 7.4
Movie : The Hollywood Reporter Emmy Roundtable, rating: 7.8 - predicted 6.6
Movie : Chris Rock: Bring the Pain, rating: 8.3 - predicted 6.2
Movie : Miss Tatlock's Millions, rating: 7.2 - predicted 7.2
Movie : Television's Greatest Performances I, rating: 7.7 - predicted 6.7
Movie : L�on Morin, pr?tre, rating: 7.8 - predicted 6.3
Movie : The Making of 'Drunken Angel', rating: 5.0 - predicted 7.3
Movie : De battre mon coeur s'est arr?t�, rating: 7.3 - predicted 6.2
Movie : The New Centurions, rating: 7.0 - predicted 7.0
Movie : Bull Durham, rating: 7.1 - predicted 6.6
Movie : Tap Roots, rating: 6.9 - predicted 6.9
Movie : The New Breed, rating: 8.4 - predicted 6.9
Movie : Shakespeare: The Animated Tales, rating: 8.4 - predicted 6.4
Movie : The Music Never Stopped, rating: 7.6 - predicted 7.4
Movie : Annie McGuire, rating: 6.0 - predicted 7.1
Movie : The Vote, rating: 8.1 - predicted 7.4
Movie : Tribeca Film Festival Awards, rating: 6.5 - predicted 6.5
Movie : The Making of Fast & Furious 6, rating: 7.8 - predicted 6.8
Movie : Free Spirit, rating: 7.9 - predicted 7.0
Movie : Akahige, rating: 8.3 - predicted 7.3
Movie : The Big Sleep, rating: 5.8 - predicted 7.3
Movie : Kristen Stewart and Jesse Eisenberg's Awkward Interview, rating: 8.2 - predicted 6.7
Movie : Brass Target, rating: 5.9 - predicted 6.8
Movie : The Magic Box, rating: 7.1 - predicted 7.5
Movie : The Twilight of the Golds, rating: 6.8 - predicted 6.4
Movie : Bomber, rating: 6.4 - predicted 6.9
Movie : The Venture Bros., rating: 8.6 - predicted 7.3
Movie : Brewer Breakfast, rating: 7.4 - predicted 7.0
Movie : The Formula, rating: 5.6 - predicted 7.5
Movie : Kmotr II, rating: 9.0 - predicted 7.1
Movie : The Book of Life, rating: 7.3 - predicted 6.5
Movie : The Only Game in Town, rating: 5.8 - predicted 7.2
Movie : The Real Glory, rating: 6.7 - predicted 6.9
Movie : Purple Violets, rating: 6.5 - predicted 6.9
Movie : The 100 Scariest Movie Moments, rating: 8.8 - predicted 6.5
Movie : Kate & Leopold, rating: 6.4 - predicted 6.6
Movie : Great Expectations, rating: 7.6 - predicted 7.0
Movie : Lucky Lady, rating: 5.2 - predicted 6.6
Movie : Devil's Knot, rating: 6.1 - predicted 6.6
Movie : Sabotage, rating: 6.0 - predicted 7.0
Movie : Evening in Byzantium, rating: 7.0 - predicted 6.9
Movie : Cold Feet, rating: 4.7 - predicted 6.5
Movie : Journey to the Screen: The Making of 'Pearl Harbor', rating: 3.9 - predicted 6.8
Movie : Burnt Offerings, rating: 6.5 - predicted 7.4
Movie : Nouvelle-France, rating: 5.4 - predicted 6.7
Movie : 'Fried Green Tomatoes': The Moments of Discovery, rating: 7.6 - predicted 6.4
Movie : Mal� Miss Sunshine, rating: 7.8 - predicted 6.7
Movie : The Magic Bracelet, rating: 9.4 - predicted 7.3
Movie : Circus of the Stars #14, rating: 6.2 - predicted 6.7
Movie : Blankman, rating: 4.8 - predicted 6.4
Movie : Marilyn, derni?res s�ances, rating: 6.9 - predicted 7.1
Movie : Michael Mann: Making 'Public Enemies', rating: 8.2 - predicted 7.5
Movie : All the King's Men, rating: 6.2 - predicted 6.7
Movie : An Epic at Sea: The Making of 'Pirates of the Caribbean: The Curse of the Black Pearl', rating: 7.6 - predicted 7.3
Movie : That Girl, rating: 7.1 - predicted 6.8
Movie : ...First Do No Harm, rating: 6.9 - predicted 6.8
Movie : A Season for Miracles, rating: 7.7 - predicted 6.8
Movie : The Private Lives of Pippa Lee, rating: 6.4 - predicted 6.9
Movie : A Safe Place, rating: 5.3 - predicted 7.3
Movie : Mantrap, rating: 8.0 - predicted 6.5
Movie : Summerslam, rating: 6.9 - predicted 6.8
Movie : An Inspector Calls, rating: 7.8 - predicted 6.6
Movie : C�dric Klapisch, ce qui le meut, rating: 5.2 - predicted 6.3
Movie : Nebezpecn� hry, rating: 6.5 - predicted 7.0
Movie : P.U.N.K.S., rating: 4.6 - predicted 6.8
Movie : Hurry Sundown, rating: 5.6 - predicted 6.7
Movie : I Walk the Line, rating: 6.7 - predicted 7.1
Movie : Shoot the Moon, rating: 7.0 - predicted 6.9
Movie : The Roosevelts: An Intimate History, rating: 8.9 - predicted 7.1
Movie : America's Top Sleuths, rating: 8.1 - predicted 6.5
Movie : The Making of 'The Bounty', rating: 4.7 - predicted 6.6
Movie : CBGB, rating: 6.6 - predicted 7.0
Movie : Celebrity Sex Tapes Unwound, rating: 6.7 - predicted 7.1
Movie : The List, rating: 7.8 - predicted 7.1
Movie : The Making of 'Dick', rating: 6.4 - predicted 6.7
Movie : The Black Windmill, rating: 6.3 - predicted 7.1
Movie : The People Speak UK, rating: 6.0 - predicted 7.2
Movie : Le grand d�lire, rating: 6.1 - predicted 6.9
Movie : Mardi Gras: Spring Break, rating: 9.7 - predicted 6.7
Movie : Monster-in-Law, rating: 5.5 - predicted 6.3
Movie : Attention Shoppers, rating: 5.1 - predicted 6.3
Movie : Mr. Deeds Goes to Town, rating: 8.0 - predicted 7.5
Movie : The Big Red One, rating: 7.2 - predicted 7.3
Movie : VH1 Honors, rating: 8.5 - predicted 6.6
Movie : Hollywood Goes to Hell, rating: 4.2 - predicted 6.2
Movie : Filmography, rating: 6.3 - predicted 6.5
Movie : Yoidore tenshi, rating: 7.8 - predicted 7.3
Movie : Bad Influence, rating: 6.2 - predicted 6.6
Movie : Mimic, rating: 5.9 - predicted 6.7
Movie : The Ballad of Lucy Whipple, rating: 6.4 - predicted 6.9
Movie : The Wrecking Crew!, rating: 7.6 - predicted 7.1
Movie : Straight Time, rating: 7.4 - predicted 6.4
Movie : The Moguls, rating: 6.3 - predicted 6.8
Movie : Flawless, rating: 6.4 - predicted 7.2
Movie : Bruce Lee and Kung Fu Mania, rating: 6.7 - predicted 7.4
Movie : Toy Story 2: Pr�beh hracek, rating: 7.9 - predicted 6.9
Movie : Film-Fest DVD: Issue 5 - Cannes 2000 & SXSW, rating: 7.8 - predicted 6.6
Movie : Wing Commander IV: The Price of Freedom, rating: 8.8 - predicted 7.3
Movie : Operation Homecoming: Writing the Wartime Experience, rating: 7.3 - predicted 7.1
Movie : The Dreamers, rating: 7.2 - predicted 7.4
Movie : 2013 CMT Music Awards, rating: 7.4 - predicted 6.6
Movie : Term Life, rating: 5.5 - predicted 6.4
Movie : Ca$h, rating: 6.0 - predicted 6.5
Movie : The Elgin Hour, rating: 7.3 - predicted 7.1
Movie : Hon na carodejnice, rating: 5.4 - predicted 6.6
Movie : Cern� labut, rating: 8.0 - predicted 6.9
Movie : Shooting 'Panic Room', rating: 7.6 - predicted 6.6
Movie : The Disappearance of Kevin Johnson, rating: 5.7 - predicted 7.0
Movie : Freddie as F.R.O.7., rating: 5.1 - predicted 7.0
Movie : Comic Relief VI, rating: 5.9 - predicted 6.9
Movie : Alfie, rating: 7.1 - predicted 6.7
Movie : Lost Angels, rating: 6.1 - predicted 7.0
Movie : Jake and the Giants, rating: 7.3 - predicted 6.8
Movie : Blood Sport, rating: 6.8 - predicted 6.2
Movie : Bottle Rocket, rating: 7.1 - predicted 6.3
Movie : Hollywood Mom, rating: 6.6 - predicted 6.4
Movie : The Murders in the Rue Morgue, rating: 5.9 - predicted 7.1
Movie : The Yellow Rolls-Royce, rating: 6.5 - predicted 7.2
Movie : My Name Is Bill W., rating: 7.3 - predicted 7.1
Movie : Smosh, rating: 7.5 - predicted 6.9
Movie : MovieReal: We Are Marshall, rating: 8.1 - predicted 6.6
Movie : Friend Request Pending, rating: 7.5 - predicted 7.1
Movie : Arnold Schwarzenegger: Hollywood Hero, rating: 5.0 - predicted 6.9
Movie : Just Peck, rating: 6.3 - predicted 6.9
Movie : Mary and Martha, rating: 6.8 - predicted 6.9
Movie : To the Core and Back, rating: 5.4 - predicted 7.0
Movie : Ryan Reynolds Becomes the Green Lantern, rating: 8.2 - predicted 7.5
Movie : Love in Paris, rating: 2.7 - predicted 6.5
Movie : Jonathan Demme and the Making of 'The Manchurian Candidate', rating: 6.7 - predicted 7.1
Movie : The Guard, rating: 7.3 - predicted 6.9
Movie : La science des r?ves, rating: 7.3 - predicted 7.2
Movie : Mr. North, rating: 5.9 - predicted 7.3
Movie : Screen Snapshots Series 18, No. 8, rating: 1.5 - predicted 5.5
Movie : Crossings, rating: 6.7 - predicted 7.0
Movie : Building the 'House of D', rating: 6.4 - predicted 6.4
Movie : Dear Eleanor, rating: 6.0 - predicted 6.5
Movie : Cold Sassy Tree, rating: 6.3 - predicted 6.9
Movie : This Is Your Life, rating: 7.7 - predicted 7.3
Movie : Brimstone, rating: 6.7 - predicted 6.8
Movie : Mansome, rating: 5.4 - predicted 7.2
Movie : Granite Flats, rating: 8.1 - predicted 5.8
Movie : The Trip, rating: 6.1 - predicted 6.6
Movie : Great Expectations, rating: 7.3 - predicted 6.8
Movie : Night of Too Many Stars, rating: 5.3 - predicted 5.9
Movie : The Magic Hour, rating: 3.5 - predicted 6.3
Movie : The American Movie Awards, rating: 5.6 - predicted 7.1
Movie : 'Catch Me If You Can': Behind the Camera, rating: 6.1 - predicted 7.1
Movie : The Best of the Martial Arts Films, rating: 7.3 - predicted 7.3
Movie : The Blues Brothers Animated Series, rating: 3.3 - predicted 7.2
Movie : Caia Quem Caia, rating: 7.6 - predicted 6.8
Movie : Sweet Revenge, rating: 6.2 - predicted 7.0
Movie : M�d�e, rating: 8.0 - predicted 6.4
Movie : Crazy on the Outside, rating: 5.6 - predicted 7.0
Movie : Dredd, rating: 7.1 - predicted 7.1
Movie : Duel in the Sun, rating: 6.9 - predicted 7.5
Movie : The Ultimate Hollywood Blonde, rating: 4.9 - predicted 6.3
Movie : The Uncanny Suspects, rating: 5.7 - predicted 7.0
Movie : An All-Star Toast to the Improv, rating: 7.2 - predicted 6.7
Movie : Blade Runner, rating: 8.2 - predicted 6.9
Movie : The Wayans Bros., rating: 7.3 - predicted 6.4
Movie : Something to Live for: The Alison Gertz Story, rating: 6.5 - predicted 6.6
Movie : Go Man Go, rating: 7.2 - predicted 7.3
Movie : Tonight Show Starring Johnny Carson 20th Anniversary, rating: 7.6 - predicted 6.8
Movie : Nepr�tel pred branami, rating: 7.6 - predicted 7.1
Movie : Brit Awards 2009, rating: 4.4 - predicted 7.0
Movie : Garden of Evil, rating: 6.8 - predicted 7.1
Movie : Strangers: The Story of a Mother and Daughter, rating: 9.1 - predicted 7.7
Movie : Harry and Walter Go to New York, rating: 5.3 - predicted 6.7
Movie : The Dangerous Lives of Altar Boys, rating: 7.1 - predicted 6.9
Movie : The Key, rating: 6.7 - predicted 6.7
Movie : Mozn�, rating: 5.8 - predicted 6.2
Movie : ESPY Awards, rating: 5.1 - predicted 6.5
Movie : The Chisholms, rating: 7.6 - predicted 6.6
Movie : Igby Goes Down: In Search of Igby, rating: 6.6 - predicted 6.5
Movie : Star Trek Beyond, rating: 7.2 - predicted 7.3
Movie : American Heist, rating: 5.2 - predicted 6.8
Movie : Good Vibes, rating: 7.4 - predicted 6.6
Movie : Ein Leben wie im Flug, rating: 6.0 - predicted 6.7
Movie : LOL, rating: 4.3 - predicted 6.4
Movie : Man, Woman and Child, rating: 6.2 - predicted 6.6
Movie : Love in the Time of Money, rating: 5.4 - predicted 6.9
Movie : The Ballad of Greenwich Village, rating: 5.4 - predicted 6.3
Movie : Your Favorite Story, rating: 8.1 - predicted 7.2
Movie : The Celebrity Guide to Entertaining, rating: 4.4 - predicted 7.0
Movie : Big Sur, rating: 5.9 - predicted 6.6
Movie : Diner, rating: 7.2 - predicted 6.5
Movie : Tintin: In the Volume, rating: 7.6 - predicted 7.1
Movie : Italians in America, rating: 8.0 - predicted 6.8
Movie : Whoever Slew Auntie Roo?, rating: 6.3 - predicted 6.6
Movie : Catwoman, rating: 3.3 - predicted 6.5
Movie : Barton Fink, rating: 7.7 - predicted 6.8
Movie : Tenacious D: Time Fixers, rating: 7.2 - predicted 7.0
Movie : BAFTA Televsion Awards 2016, rating: 8.2 - predicted 6.0
Movie : 4 Fanboys & 1 Fangirl, rating: 7.6 - predicted 7.0
Movie : How to Become a Hollywood Stuntman, rating: 7.7 - predicted 7.3
Movie : Young America, rating: 6.6 - predicted 7.2
Movie : Vrahouni, rating: 5.4 - predicted 6.3
Movie : Rufus! Rufus! Rufus! Does Judy! Judy! Judy!, rating: 7.8 - predicted 7.3
Movie : Fast Track, rating: 3.8 - predicted 6.3
Movie : Frenchie, rating: 6.4 - predicted 6.5
Movie : Doll & Em, rating: 6.4 - predicted 7.0
Movie : Keepers of the Frame, rating: 7.3 - predicted 6.6
Movie : Spise med Price, rating: 8.4 - predicted 6.4
Movie : Alas Smith & Jones, rating: 7.6 - predicted 6.7
Movie : Bunyan and Babe, rating: 6.9 - predicted 6.8
Movie : Tron: Dedictvi, rating: 6.8 - predicted 7.3
Movie : Major Barbara, rating: 7.0 - predicted 7.1
Movie : Dvoj� obvinen�, rating: 6.4 - predicted 6.4
Movie : Brainstorm, rating: 6.5 - predicted 7.3
Movie : Just Go with It, rating: 6.4 - predicted 6.5
Movie : The Life and Times of Arthur Erickson, rating: 7.8 - predicted 6.8
Movie : Kong's New York, 1933, rating: 6.5 - predicted 7.0
Movie : National Theatre Live: A Streetcar Named Desire, rating: 8.7 - predicted 7.0
Movie : Dead Girl, rating: 5.4 - predicted 7.2
Movie : Au th��tre ce soir, rating: 8.2 - predicted 6.5
Movie : Advice, rating: 3.1 - predicted 6.5
Movie : A Private Little Party for a Few Chums, rating: 7.3 - predicted 7.0
Movie : Masterpiece Theatre, rating: 8.5 - predicted 6.8
Movie : The Guilt Trip, rating: 5.8 - predicted 6.8
Movie : X-Men: The Official Game, rating: 6.7 - predicted 6.9
Movie : No Place Like Home, rating: 6.8 - predicted 6.5
Movie : Making 'The Score', rating: 6.5 - predicted 7.4
Movie : How Sweet It Is!, rating: 6.0 - predicted 7.1
Movie : ESPY Awards, rating: 4.4 - predicted 6.6
Movie : Planeta opic, rating: 8.0 - predicted 7.0
Movie : Old Acquaintance, rating: 7.6 - predicted 7.6
Movie : Zero Dark Thirty, rating: 7.4 - predicted 7.1
Movie : Powder Town, rating: 5.6 - predicted 6.9
Movie : Hollywood Salutes Bruce Willis: An American Cinematheque Tribute, rating: 7.7 - predicted 6.8
Movie : Cops and Robbersons, rating: 5.0 - predicted 7.0
Movie : You Kill Me, rating: 6.5 - predicted 6.4
Movie : Smoke, rating: 7.4 - predicted 6.6
Movie : Billy Connolly: Erect for 30 Years, rating: 7.6 - predicted 7.3
Movie : Larceny, Inc., rating: 7.4 - predicted 7.0
Movie : Betty White's 90th Birthday: A Tribute to America's Golden Girl, rating: 8.4 - predicted 7.2
Movie : The Thing Called Love, rating: 6.3 - predicted 6.6
Movie : Airwolf, rating: 6.8 - predicted 6.8
Movie : The Naked Face, rating: 5.4 - predicted 7.2
Movie : B�jecn� svet shopaholiku, rating: 5.9 - predicted 7.2
Movie : Extrakt, rating: 6.2 - predicted 7.0
Movie : Lily in Love, rating: 5.9 - predicted 7.1
Movie : Tusk, rating: 5.4 - predicted 7.0
Movie : Resident Evil, rating: 6.7 - predicted 6.5
Movie : The Sessions, rating: 7.2 - predicted 6.9
Movie : Jamie Foxx: I Might Need Security, rating: 6.8 - predicted 6.5
Movie : Detective, rating: 8.7 - predicted 7.3
Movie : One Foot in the Grave, rating: 7.9 - predicted 6.8
Movie : A Conversation with Dinah, rating: 7.1 - predicted 7.3
Movie : The World's Most Photographed, rating: 7.9 - predicted 7.4
Movie : The Rose Tattoo, rating: 7.2 - predicted 7.5
Movie : The January Man, rating: 5.6 - predicted 7.0
Movie : AFI Life Achievement Award: A Tribute to Mel Brooks, rating: 6.8 - predicted 7.1
Movie : No Tomorrow, rating: 4.0 - predicted 6.2
Movie : Odds Against Tomorrow, rating: 7.4 - predicted 6.7
Movie : Radetzkymarsch, rating: 8.2 - predicted 7.1
Movie : Field of Dreams 2: NFL Lockout with Taylor Lautner: Deleted Scenes, rating: 6.7 - predicted 6.8
Movie : The One I Love, rating: 7.1 - predicted 7.2
Movie : Royal Flash, rating: 6.7 - predicted 6.7
Movie : Hop, rating: 5.5 - predicted 6.2
Movie : Theater Talk, rating: 8.0 - predicted 7.7
Movie : Cabin Pressure: Designing the Aalto E-474, rating: 6.6 - predicted 6.9
Movie : Almost Famous, rating: 7.9 - predicted 6.9
Movie : 'T4' in Narnia, rating: 7.6 - predicted 6.9
Movie : The Fortune, rating: 5.7 - predicted 7.0
Movie : The Wrestler, rating: 7.9 - predicted 6.7
Movie : Aftenshowet, rating: 4.8 - predicted 6.9
Movie : If These Walls Could Talk 2, rating: 7.1 - predicted 6.6
